逞筆◆１,50,50,欽仰,葵向,きこう,欽仰（キンギョウ、キンゴウ）,相手をうやまいあおぐこと。あおぎしたうこと。欽慕、仰慕。,葵向（キコウ）,葵の花が、日の光のほうに向くこと。転じて、君主や目上の人の徳を、あおぎ慕うこと。葵傾、葵傾向日。
逞筆◆１,51,51,近時,輓近、輓今,ばんきん,近時（キンジ）,ちかごろ。最近。,輓近、輓今（バンキン）,①近ごろ。近年。②古代に対して、最近の世。
逞筆◆１,52,52,苦楽,休戚,きゅうせき,苦楽（クラク）,苦しみと楽しみ。苦しいことと楽しいこと。,休戚（キュウセキ）,喜びと悲しみ。幸いと不幸。
逞筆◆１,53,53,愚弄,揶揄、邪揄,やゆ,愚弄（グロウ）,人をばかにして、からかうこと。,揶揄、邪揄（ヤユ）,からかうこと。ばかにして笑うこと。
逞筆◆１,54,54,桑梓,枌楡,ふんゆ,桑梓（ソウシ）,父母を敬慕すること。また、郷里。ふるさと。,枌楡（フンユ）,①ニレの木。②神聖な場所。神社。③郷里。
逞筆◆１,55,55,軍船,艨艟,もうどう,軍船（グンセン、いくさぶね）,戦争に用いる船。兵船。軍艦。艨艟。いくさのふね。,艨艟（モウドウ）,いくさぶね。敵の船に突き当たって壊す、頑丈なつくりの軍用船。軍船、軍艦、艟艨。
逞筆◆１,56,56,激浪,怒濤,どとう,激浪（ゲキロウ）,はげしい波。進行が妨げられるほどに荒い波。怒濤。,怒濤（ドトウ）,①荒れ狂う大波。②移り変わりの激しいこと。
逞筆◆１,57,57,結納,納采,のうさい,結納（ゆいノウ）,婚約のしるしに両家が贈り物を取り交わすこと。また、そのもの。,納采（ノウサイ）,皇族が結納を取りかわすこと。
逞筆◆１,58,58,懸隔,逕庭、径庭,けいてい,懸隔（ケンカク）,はるかにへだたっていること。二つの事物がかけ離れていること。懸絶。,逕庭、径庭（ケイテイ）,小道と広い庭。非常に違っていることのたとえ。大きなへただり。差異。
逞筆◆１,59,59,権輿,濫觴,らんしょう,権輿（ケンヨ）,物事のはじめ。事柄の始まり。,濫觴（ランショウ）,物事の最初。起こり。起源。
逞筆◆１,60,60,元朝,鶏旦,けいたん,元朝（ガンチョウ）,元旦の朝。元旦。,鶏旦（ケイタン）,①にわとりの鳴く朝。夜明け。鶏晨。②元旦の異称。
逞筆◆１,61,61,孤高,耿介,こうかい,孤高（ココウ）,一人かけ離れて高い理想をいだいているさま。誇り高いさま。,耿介（コウカイ）,①節操がかたく、自立している。②ちかちかと光り輝くさま。③かたく節操を守ること。
逞筆◆１,62,62,故轍,先蹤,せんしょう,故轍（コテツ）,①先に通った車の轍。②前人の行った跡。昔ながらのやり方。前例。,先蹤（センショウ）,先人の行った事業の跡。
逞筆◆１,63,63,胡乱,怪訝,けげん,胡乱（ウロン）,①正体の怪しく疑わしいこと。また、そのさま。②確かでないこと。真実かどうか疑わしいこと。また、そのさま。③乱雑であること。また、そのさま。,怪訝（ケゲン、カイガ）,理由・事情がわからず合点がいかないこと。あやしみ、いぶかしく思うこと。
逞筆◆１,64,64,高才,逸足,いっそく,高才（コウサイ、コウザイ）,すぐれた才能。また、すぐれた才能の持ち主。優秀な人物。他人の才能を敬っていうのにも用いる。秀才。逸材。高材。,逸足（イッソク）,①足が速いこと。駿足。②すぐれた才能をもった人物。逸材。
逞筆◆１,65,65,鴻烈,丕績,ひせき,鴻烈、洪烈（コウレツ）,非常に大きなてがら。,丕績（ヒセキ）,大きな功績。偉大な手柄。偉績。大功。
逞筆◆１,66,66,剛毅,不撓,ふとう,剛毅、豪毅（ゴウキ）,意志がつよくてくじけないこと。,不撓（フトウ）,屈しないこと。くじけないこと。
逞筆◆１,67,67,号泣,慟哭,どうこく,号泣（ゴウキュウ）,大声をあげて泣くこと。号哭。,慟哭（ドウコク）,ひどく悲しみ、大声をあげて泣くこと。
逞筆◆１,68,68,頃者,輓近、輓今,ばんきん,頃者（ケイシャ）,このごろ。近ごろ。頃日。,輓近、輓今（バンキン）,①近ごろ。近年。②古代に対して、最近の世。
逞筆◆１,69,69,在野,草莽,そうもう,在野（ザイヤ）,①公職につかず民間にあること。②政党が野党の立場にいること。,草莽（ソウモウ、ソウボウ）,①草むら。やぶ。②民間。在野。草茅。
逞筆◆１,70,70,師表,亀鑑,きかん,師表（シヒョウ）,人々の模範となること。また、その人。手本。師範。,亀鑑（キカン）,行為や判断の基準となる模範。手本。見本。亀鏡（キケイ、キキョウ）。
逞筆◆１,71,71,自儘,放埒,ほうらつ,自儘（ジまま）,勝手気まま。わがまま。,放埒（ホウラツ）,①「放逸」に同じ。勝手気ままでしまりのないこと。放縦。放恣。②酒や色欲にふけること。放蕩。
逞筆◆１,72,72,湿布,罨法,あんぽう,湿布（シップ）,炎症をおさえるため、湯・水・薬剤などでしめらせた布を患部にあてる治療法。また、その布。,罨法（アンポウ）,炎症や痛みなどを和らげるために、患部を冷やしたり温めたりする治療方法。
逞筆◆１,73,73,邪推,猜疑,さいぎ,邪推（ジャスイ）,ひがんで悪く推測すること。ゆがんだ推量。,猜疑（サイギ）,人の行いなどを素直に受け取れず、ねたんだり、うたがったりすること。
逞筆◆１,74,74,尺地,撮土,さつど,尺地（セキチ、シャクチ）,狭い土地。わずかな土地。尺土。,撮土（サツド）,ひとつまみの土。わずかの土地。
逞筆◆１,75,75,守株,膠柱,こうちゅう,守株、株守（シュシュ）,古い習慣にとらわれ、融通のきかないことのたとえ。,膠柱（コウチュウ）,物事や規則などにとらわれすぎて、融通のきかないこと。
逞筆◆１,76,76,手翰,尺牘,せきとく,手翰、手簡（シュカン）,手紙。書状。,尺牘（セキトク、シャクドク）,文書。手紙。書状。
逞筆◆１,77,77,十露盤,牙籌,がちゅう,十露盤、算盤（そろばん）,①中国や日本で用いられる計算道具。枠に並べられた串刺し状の玉を上下させて計算する。②計算。勘定。,牙籌（ガチュウ）,①昔、中国で、計算に用いた象牙製の棒。かずとり。②そろばん。また、計算。
逞筆◆１,78,78,重祚,復辟,ふくへき,重祚（チョウソ、ジュウソ）,一度位からしりぞいた天皇が、再びその位につくこと。再祚。福祚。,復辟（フクヘキ）,君主の地位を退いた者が、再びその地位につくこと。重祚、再祚。
逞筆◆１,79,79,祝儀,纏頭,てんとう,祝儀（シュウギ）,①祝いの儀式。祝賀式・結婚式など。②祝いの儀式のときに贈る金品。引出物。③心づけ。チップ。はな。,纏頭（テントウ、テンドウ、はな）,芸人などへの祝儀。心づけ。
逞筆◆１,80,80,瞬息,咄嗟,とっさ,瞬息（シュンソク）,わずかの間。瞬間。,咄嗟（トッサ）,一瞬のこと。短い時間。
逞筆◆１,81,81,庶民,黎元,れいげん,庶民（ショミン）,一般の人々。大衆。民衆、平民。,黎元（レイゲン）,人民。万民。たみ。黎民。黎首。
逞筆◆１,82,82,掌握,収攬,しゅうらん,掌握（ショウアク）,手のなかに握りもつこと。転じて、物事を自分の意のままに動かすこと。把握。,収攬（シュウラン）,うまく自分の手に集めて、にぎること。
逞筆◆１,83,83,親狎,昵懇,じっこん,親狎（シンコウ）,親しみ、なれること。近づき、親しむこと。親近。,昵懇（ジッコン）,親しくつき合うさま。こころやすいこと。懇意。
逞筆◆１,84,84,垂涎,朶頤,だい,垂涎（スイゼン、スイセン、スイエン）,①食べたくてよだれをたらすこと。②非常にほしがること。,朶頤（ダイ）,①あごを下げ動かして、ものを食べようとするさま。②物欲しげなさま。
逞筆◆１,85,85,凄絶,熾烈,しれつ,凄絶、悽絶（セイゼツ）,この上ないほどすさまじいさま。凄愴、悽愴。,熾烈（シレツ）,火勢が強いように、勢いが激しくさかんなこと。また、そのさま。激烈、猛烈。
逞筆◆１,86,86,正鵠,肯綮,こうけい,正鵠（セイコク、セイコウ）,①的の中央にある黒点。②物事の中心となる部分。急所。,肯綮（コウケイ）,物事の急所。重要な点。
逞筆◆１,87,87,席捲,風靡,ふうび,席捲、席巻（セッケン）,領土を占領すること。また激しい勢いで勢力の範囲を広げること。,風靡（フウビ）,草木が風になびくように、大勢の人をなびきしたがわせること。
逞筆◆１,88,88,絶筆,獲麟,かくりん,絶筆（ゼッピツ）,①生前の最後に書いた文字・文章・絵画などの作品。②書くことをやめること。,獲麟（カクリン）,①絶筆。また、物事の終わり。②孔子の死。転じて、臨終。
逞筆◆１,89,89,専占,壟断,ろうだん,専占（センセン）,自分ひとりで占有すること。ひとりじめ。,壟断（ロウダン）,①切り立って高い丘。②利益をひとり占めにするたとえ。昔、中国で、商人が市場を高所から見渡して安い物を買い占め、それを高く売って利益を得たという故事から。
逞筆◆１,90,90,専有,壟断,ろうだん,専有（センユウ）,自分だけで所有すること。ひとりじめすること。,壟断（ロウダン）,①切り立って高い丘。②利益をひとり占めにするたとえ。昔、中国で、商人が市場を高所から見渡して安い物を買い占め、それを高く売って利益を得たという故事から。
逞筆◆１,91,91,煽動,指嗾、使嗾,しそう,煽動、扇動（センドウ）,世間の人の気持ちをあおり、ある行動をとるように仕向けること。,指嗾、使嗾（シソウ）,人を唆すこと。嗾けること。教唆。
逞筆◆１,92,92,僧俗,緇素,しそ,僧俗（ソウゾク）,僧侶と俗人。出家と在家。緇素。,緇素（シソ）,①黒衣と白衣。②僧と俗人。僧俗。
逞筆◆１,93,93,相剋,扞格、捍格,かんかく,相剋、相克（ソウコク）,①対立・矛盾するものが互いに争うこと。②五行説で、木は土に、土は水に、水は火に、火は金に、金は木に勝つこと。,扞格、捍格（カンカク）,互いに相手をこばみ、受け入れないこと。
逞筆◆１,94,94,蒼氓,黔首,けんしゅ,蒼氓（ソウボウ）,「蒼生」に同じ。人民。庶民。蒼民。,黔首（ケンシュ）,中国、秦の時代の人民。民衆が冠をかぶらず、黒い頭髪のままだったことから。また、黒い頭巾をかぶっていたことからともいう。のちに、人民の通称となる。
逞筆◆１,95,95,造詣,蘊蓄、薀蓄,うんちく,造詣（ゾウケイ）,学問や技芸などの分野で、深くすぐれている知識や理解。識見、蘊蓄。,蘊蓄、薀蓄（ウンチク）,深く研究し、身にたくわえた知識。
逞筆◆１,96,96,卒然,溘焉,こうえん,卒然、率然（ソツゼン）,にわかなさま。突然。,溘焉（コウエン）,思いがけず急に起こること。突然のこと。多く、人の死去についていう。
逞筆◆１,97,97,体面,沽券、估券,こけん,体面（タイメン）,世間に対する見栄。世間体。面目。,沽券、估券（コケン）,①人の値打ち。体面。品位。②土地や家などの売り渡しの証券。
逞筆◆１,98,98,泰斗,碩儒,せきじゅ,泰斗（タイト）,ある分野における権威者。泰山北斗の略。,碩儒（セキジュ）,ひろく深い学問を身につけた学者。大学者。大儒。鴻儒。
逞筆◆１,99,99,退屈,無聊,ぶりょう,退屈（タイクツ）,①あきていやになること。②することがなく、時間をもてあますこと。,無聊（ブリョウ、ムリョウ）,①することがなく、退屈なこと。つれづれ。②気になることがあって楽しめないこと。
逞筆◆１,100,100,大黒,梵妻,ぼんさい,大黒（ダイコク）,①「大黒天」の略。仏・法・僧の三宝の守護神。中国や日本では、食物の神として寺の台所にまつった。②七福神の一人。頭巾をかぶり、左肩に大きな袋を負い、右手に打ち出の小づちを持つ福徳の神。③僧の妻の俗称。,梵妻（ボンサイ）,僧の妻。大黒。
逞筆◆１,101,101,脱稿,擱筆、閣筆,かくひつ,脱稿（ダッコウ）,原稿を最後まで書き終えること。,擱筆、閣筆（カクヒツ）,筆をおく。特に、文章を書き終えて筆を下におく。
逞筆◆１,102,102,端倪,逆睹,ぎゃくと,端倪（タンゲイ）,①物事の初めと終わり。②物事のなりゆきをおしはかること。推測すること。,逆睹（ギャクト、ゲキト）,あらかじめ見通しをつけること。
逞筆◆１,103,103,鳥目,阿堵物,あとぶつ,鳥目（チョウモク）,穴のあいた銭。また、金銭。,阿堵物（アトブツ）,銭の異名。
逞筆◆１,104,104,鶴首,翹望,ぎょうぼう,鶴首（カクシュ）,鶴のように首を長くして、物事の到来を待ちわびること。,翹望（ギョウボウ）,首をのばして待ち望むこと。物事の実現を強く願うこと。切望。鶴首。
逞筆◆１,105,105,挺身,尽瘁,じんすい,挺身（テイシン）,身を投げ出し、人に先んじて事にあたること。,尽瘁（ジンスイ）,全力をつくして労苦すること。ほねおり。尽力。
逞筆◆１,106,106,天河,銀漢,ぎんかん,天河（テンガ）,あまのがわ。銀河。天漢。,銀漢（ギンカン）,あまのがわ。銀河。
逞筆◆１,107,107,天資,稟質,ひんしつ,天資（テンシ）,生まれつき備わっている性質や資質。天性、天賦、天質。,稟質（ヒンシツ）,生まれつきの性質。稟性、稟賦、天性。
逞筆◆１,108,108,天性,稟質,ひんしつ,天性（テンセイ）,生まれつきの性質。天資、天成。,稟質（ヒンシツ）,生まれつきの性質。稟性、稟賦、天性。
逞筆◆１,109,109,添刪,斧鉞、斧戉,ふえつ,添刪、添竄（テンザン、テンサン）,詩文・答案などの語句を補ったり除いたりして直すこと。添削。,斧鉞、斧戉（フエツ）,①おのとまさかり。②昔中国で、天子から諸侯に生殺の権のしるしとして、また、出征の将軍に兵士を統率するしるしとして与えられたもの。転じて、兵器。また、征伐をいう。③重刑。重い刑罰。②が軍中での極刑具であったところから。④手を入れてなおすこと。文章の詩句をけずること。添削。
逞筆◆１,110,110,点竄,斧鉞、斧戉,ふえつ,点竄（テンザン）,文章の字句を訂正すること。,斧鉞、斧戉（フエツ）,①おのとまさかり。②昔中国で、天子から諸侯に生殺の権のしるしとして、また、出征の将軍に兵士を統率するしるしとして与えられたもの。転じて、兵器。また、征伐をいう。③重刑。重い刑罰。②が軍中での極刑具であったところから。④手を入れてなおすこと。文章の詩句をけずること。添削。
逞筆◆１,111,111,徒然,無聊,ぶりょう,徒然（トゼン、つれづれ）,①何もすることがなく退屈なさま。②つくづくと物思いにひたるさま。また、しんみりともの寂しいさま。,無聊（ブリョウ、ムリョウ）,①することがなく、退屈なこと。つれづれ。②気になることがあって楽しめないこと。
逞筆◆１,112,112,登極,践祚,せんそ,登極（トウキョク）,天子の位につくこと。即位。登祚。,践祚（センソ）,天皇の位につくこと。天皇の地位を受けつぐこと。
逞筆◆１,113,113,盗品,贓物,ぞうぶつ,盗品（トウヒン）,ぬすんだ品物。贓品。贓物。,贓物（ゾウブツ、ゾウモツ）,窃盗・詐欺などで不法に侵害して手に入れた他人の財物。盗品など。贓品。
逞筆◆１,114,114,陶冶,涵養,かんよう,陶冶（トウヤ）,①陶器を焼くことと鋳物を作ること。②才能・素質を引き出し、人材を育てること。薫陶。,涵養（カンヨウ）,自然に心にしみこむように育てること。徐々に育成していくこと。
逞筆◆１,115,115,瞳人,眸子,ぼうし,瞳人（ドウジン）,ひとみ。広く、目。,眸子（ボウシ）,ひとみ。黒目。瞳孔。
逞筆◆１,116,116,読経,諷誦,ふうじゅ,読経（ドキョウ、ドッキョウ）,声を出して経文を読み上げること。読誦。,諷誦（フウジュ、フジュ、フウショウ）,経文などを声を出して読むこと。読経。
逞筆◆１,117,117,廃頽,式微,しきび,廃頽、廃退（ハイタイ）,①すたれくずれること。衰えすたれること。退廃、頽廃。②道徳などがすたれること。,式微（シキビ、ショクビ）,①勢いがひどく衰えること。
逞筆◆１,118,118,白面,黄吻,こうふん,白面（ハクメン）,①素顔。②色の白い顔。③年が若く、経験の少ないこと。未熟なこと。,黄吻（コウフン）,①ひなどりの黄色いくちばし。②年少で経験の浅いこと。また、その人。黄口。
逞筆◆１,119,119,八荒,宇内,うだい,八荒（ハッコウ）,国の八方の遠い果て。地上のありとあらゆる方面。国のすみずみ。天下。全世界。八極。八紘。,宇内（ウダイ）,あめのした。天下。世界。
逞筆◆１,120,120,繁華,殷賑,いんしん,繁華（ハンカ）,いつも人が集まって、にぎやかなさま。,殷賑（インシン）,非常ににぎやかで、活気にあふれること。繁華
逞筆◆１,121,121,卑猥,淫靡、婬靡,いんび,卑猥、鄙猥（ヒワイ）,いやしくて、みだらなこと。下品でけがわらしいこと。,淫靡、婬靡（インビ）,男女の関係や風俗などが乱れているさま。
逞筆◆１,122,122,肥沃,膏腴,こうゆ,肥沃（ヒヨク）,土地の栄養分が十分で、作物の生育に適していること。肥饒。,膏腴（コウユ）,地味が豊かで肥えていること。また、その土地。膏沃、肥沃。
逞筆◆１,123,123,匹耦,伉儷,こうれい,匹耦、匹偶（ヒツグウ）,①相手や仲間になること。また、その相手や仲間。②結婚すること。また、つれあい。めおと。配偶。,伉儷（コウレイ）,夫婦。伴侶。つれあい。配偶者。
逞筆◆１,124,124,表掲,標榜,ひょうぼう,表掲（ヒョウケイ）,人目にふれるようにかかげること。掲示。,標榜（ヒョウボウ）,①主義・主張を公然と掲げること。②人の善行をほめ、それを札などに記して公衆に示すこと。
逞筆◆１,125,125,斧鉞,推敲,すいこう,斧鉞、斧戉（フエツ）,①おのとまさかり。②昔中国で、天子から諸侯に生殺の権のしるしとして、また、出征の将軍に兵士を統率するしるしとして与えられたもの。転じて、兵器。また、征伐をいう。③重刑。重い刑罰。②が軍中での極刑具であったところから。④手を入れてなおすこと。文章の詩句をけずること。添削。,推敲（スイコウ）,詩や文章を作るとき、より適切な字句や表現を求めて、練り上げること。
逞筆◆１,126,126,父母,怙恃,こじ,父母（フボ、ブモ）,父と母。両親。,怙恃（コジ）,①たのみとすること。②父母。子がたのみとする者。詩経の「父無ければ何をか怙まん、母無ければ何をか恃まん」による。
逞筆◆１,127,127,腹心,股肱,ここう,腹心（フクシン）,①心の奥底。真心。②心から信頼していて、なんでも相談したりまかせたりすることのできる人。,股肱（ココウ）,①股と肱。②なくてはならないもの。最もたよりにするもの。手足となって働く大切な家来。腹心。
